name;prize;penalty
Protein12871;5;100
Protein12872;5;100
Protein12873;5;100
Protein12874;5;100
Protein12875;5;100
Protein12876;5;100
Protein12877;5;100
Protein12878;5;100
Protein12879;5;100
Protein1288;5;100
Protein12880;5;100
Protein12881;5;100
Protein12882;5;100
Protein12883;5;100
Protein12884;5;100
Protein12885;5;100
Protein12886;5;100
Protein12887;5;100
Protein12888;5;100
Protein12889;5;100
Protein1289;5;100
Protein12890;5;100
Protein12891;5;100
Protein12892;5;100
Protein12893;5;100
Protein12894;5;100
Protein12895;5;100
Protein12896;5;100
Protein12897;5;100
Protein12898;5;100
Protein12899;5;100
Protein129;5;100
Protein1290;5;100
Protein12900;5;100
Protein12901;5;100
Protein12902;5;100
Protein12903;5;100
Protein12904;5;100
Protein12905;5;100
Protein12906;5;100
Protein12907;5;100
Protein12908;5;100
Protein12909;5;100
Protein1291;5;100
Protein12910;5;100
Protein12911;5;100
Protein12912;5;100
Protein12913;5;100
Protein12914;5;100
Protein12915;5;100
Protein12916;5;100
Protein12917;5;100
Protein12918;5;100
Protein12919;5;100
Protein1292;5;100
Protein12920;5;100
Protein12921;5;100
Protein12922;5;100
Protein12923;5;100
Protein12924;5;100
Protein12925;5;100
Protein12926;5;100
Protein12927;5;100
Protein12928;5;100
Protein12929;5;100
Protein1293;5;100
Protein12930;5;100
Protein12931;5;100
Protein12932;5;100
Protein12933;5;100
Protein12934;5;100
Protein12935;5;100
Protein12936;5;100
Protein12937;5;100
Protein12938;5;100
Protein12939;5;100
Protein1294;5;100
Protein12940;5;100
Protein12941;5;100
Protein12942;5;100
Protein12943;5;100
Protein12944;5;100
Protein12945;5;100
Protein12946;5;100
Protein12947;5;100
Protein12948;5;100
Protein12949;5;100
Protein1295;5;100
Protein12950;5;100
Protein12951;5;100
Protein12952;5;100
Protein12953;5;100
Protein12954;5;100
Protein12955;5;100
Protein12956;5;100
Protein12957;5;100
Protein12958;5;100
Protein12959;5;100
Protein1296;5;100
Protein12960;5;100
Protein12961;5;100
Protein12962;5;100
Protein12963;5;100
Protein12964;5;100
Protein12965;5;100
Protein12966;5;100
Protein12967;5;100
Protein12968;5;100
Protein12969;5;100
Protein1297;5;100
Protein12970;5;100
Protein12971;5;100
Protein12972;5;100
Protein12973;5;100
Protein12974;5;100
Protein12975;5;100
Protein12976;5;100
Protein12977;5;100
Protein12978;5;100
Protein12979;5;100
Protein1298;5;100
Protein12980;5;100
Protein12981;5;100
Protein12982;5;100
Protein12983;5;100
Protein12984;5;100
Protein12985;5;100
Protein12986;5;100
Protein12987;5;100
Protein12988;5;100
Protein12989;5;100
Protein1299;5;100
Protein12990;5;100
Protein12991;5;100
Protein12992;5;100
Protein12993;5;100
Protein12994;5;100
Protein12995;5;100
Protein12996;5;100
Protein12997;5;100
Protein12998;5;100
Protein12999;5;100
Protein13;5;100
Protein130;5;100
Protein1300;5;100
Protein13000;5;100
Protein13001;5;100
Protein13002;5;100
Protein13003;5;100
Protein13004;5;100
Protein13005;5;100
Protein13006;5;100
Protein13007;5;100
Protein13008;5;100
Protein13009;5;100
Protein1301;5;100
Protein13010;5;100
Protein13011;5;100
Protein13012;5;100
Protein13013;5;100
Protein13014;5;100
Protein13015;5;100
Protein13016;5;100
Protein13017;5;100
Protein13018;5;100
Protein13019;5;100
Protein1302;5;100
Protein13020;5;100
Protein13021;5;100
Protein13022;5;100
Protein13023;5;100
Protein13024;5;100
Protein13025;5;100
Protein13026;5;100
Protein13027;5;100
Protein13028;5;100
Protein13029;5;100
Protein1303;5;100
Protein13030;5;100
Protein13031;5;100
Protein13032;5;100
Protein13033;5;100
Protein13034;5;100
Protein13035;5;100
Protein13036;5;100
Protein13037;5;100
Protein13038;5;100
Protein13039;5;100
Protein1304;5;100
Protein13040;5;100
Protein13041;5;100
Protein13042;5;100
Protein13043;5;100
Protein13044;5;100
Protein13045;5;100
Protein13046;5;100
Protein13047;5;100
Protein13048;5;100
Protein13049;5;100
Protein1305;5;100
Protein13050;5;100
Protein13051;5;100
Protein13052;5;100
Protein13053;5;100
Protein13054;5;100
Protein13055;5;100
Protein13056;5;100
Protein13057;5;100
Protein13058;5;100
Protein13059;5;100
Protein1306;5;100
Protein13060;5;100
Protein13061;5;100
Protein13062;5;100
Protein13063;5;100
Protein13064;5;100
Protein13065;5;100
Protein13066;5;100
Protein13067;5;100
Protein13068;5;100
Protein13069;5;100
Protein1307;5;100
Protein13070;5;100
Protein13071;5;100
Protein13072;5;100
Protein13073;5;100
Protein13074;5;100
Protein13075;5;100
Protein13076;5;100
Protein13077;5;100
Protein13078;5;100
Protein13079;5;100
Protein1308;5;100
Protein13080;5;100
Protein13081;5;100
Protein13082;5;100
Protein13083;5;100
Protein13084;5;100
Protein13085;5;100
Protein13086;5;100
Protein13087;5;100
Protein13088;5;100
Protein13089;5;100
Protein1309;5;100
Protein13090;5;100
Protein13091;5;100
Protein13092;5;100
Protein13093;5;100
Protein13094;5;100
Protein13095;5;100
Protein13096;5;100
Protein13097;5;100
Protein13098;5;100
Protein13099;5;100
Protein131;5;100
Protein1310;5;100
Protein13100;5;100
Protein13101;5;100
Protein13102;5;100
Protein13103;5;100
Protein13104;5;100
Protein13105;5;100
Protein13106;5;100
Protein13107;5;100
Protein13108;5;100
Protein13109;5;100
Protein1311;5;100
Protein13110;5;100
Protein13111;5;100
Protein13112;5;100
Protein13113;5;100
Protein13114;5;100
Protein13115;5;100
Protein13116;5;100
Protein13117;5;100
Protein13118;5;100
Protein13119;5;100
Protein1312;5;100
Protein13120;5;100
Protein13121;5;100
Protein13122;5;100
Protein13123;5;100
Protein13124;5;100
Protein13125;5;100
Protein13126;5;100
Protein13127;5;100
Protein13128;5;100
Protein13129;5;100
Protein1313;5;100
Protein13130;5;100
Protein13131;5;100
Protein13132;5;100
Protein13133;5;100
Protein13134;5;100
Protein13135;5;100
Protein13136;5;100
Protein13137;5;100
Protein13138;5;100
Protein13139;5;100
Protein1314;5;100
Protein13140;5;100
Protein13141;5;100
Protein13142;5;100
Protein13143;5;100
Protein13144;5;100
Protein13145;5;100
Protein13146;5;100
Protein13147;5;100
Protein13148;5;100
Protein13149;5;100
Protein1315;5;100
Protein13150;5;100
Protein13151;5;100
Protein13152;5;100
Protein13153;5;100
Protein13154;5;100
Protein13155;5;100
Protein13156;5;100
Protein13157;5;100
Protein13158;5;100
Protein13159;5;100
Protein1316;5;100
Protein13160;5;100
Protein13161;5;100
Protein13162;5;100
Protein13163;5;100
Protein13164;5;100
Protein13165;5;100
Protein13166;5;100
Protein13167;5;100
Protein13168;5;100
Protein13169;5;100
Protein1317;5;100
Protein13170;5;100
Protein13171;5;100
Protein13172;5;100
Protein13173;5;100
Protein13174;5;100
Protein13175;5;100
Protein13176;5;100
Protein13177;5;100
Protein13178;5;100
Protein13179;5;100
Protein1318;5;100
Protein13180;5;100
Protein13181;5;100
Protein13182;5;100
Protein13183;5;100
Protein13184;5;100
Protein13185;5;100
Protein13186;5;100
Protein13187;5;100
Protein13188;5;100
Protein13189;5;100
Protein1319;5;100
Protein13190;5;100
Protein13191;5;100
Protein13192;5;100
Protein13193;5;100
Protein13194;5;100
Protein13195;5;100
Protein13196;5;100
Protein13197;5;100
Protein13198;5;100
Protein13199;5;100
Protein132;5;100
Protein1320;5;100
Protein13200;5;100
Protein13201;5;100
Protein13202;5;100
Protein13203;5;100
Protein13204;5;100
Protein13205;5;100
Protein13206;5;100
Protein13207;5;100
Protein13208;5;100
Protein13209;5;100
Protein1321;5;100
Protein13210;5;100
Protein13211;5;100
Protein13212;5;100
Protein13213;5;100
Protein13214;5;100
Protein13215;5;100
Protein13216;5;100
Protein13217;5;100
Protein13218;5;100
Protein13219;5;100
Protein1322;5;100
Protein13220;5;100
Protein13221;5;100
Protein13222;5;100
Protein13223;5;100
Protein13224;5;100
Protein13225;5;100
Protein13226;5;100
Protein13227;5;100
Protein13228;5;100
Protein13229;5;100
Protein1323;5;100
Protein13230;5;100
Protein13231;5;100
Protein13232;5;100
Protein13233;5;100
Protein13234;5;100
Protein13235;5;100
Protein13236;5;100
Protein13237;5;100
Protein13238;5;100
Protein13239;5;100
Protein1324;5;100
Protein13240;5;100
Protein13241;5;100
Protein13242;5;100
Protein13243;5;100
Protein13244;5;100
Protein13245;5;100
Protein13246;5;100
Protein13247;5;100
Protein13248;5;100
Protein13249;5;100
Protein1325;5;100
Protein13250;5;100
Protein13251;5;100
Protein13252;5;100
Protein13253;5;100
Protein13254;5;100
Protein13255;5;100
Protein13256;5;100
Protein13257;5;100
Protein13258;5;100
Protein13259;5;100
Protein1326;5;100
Protein13260;5;100
Protein13261;5;100
Protein13262;5;100
Protein13263;5;100
Protein13264;5;100
Protein13265;5;100
Protein13266;5;100
Protein13267;5;100
Protein13268;5;100
Protein13269;5;100
Protein1327;5;100
Protein13270;5;100
Protein13271;5;100
Protein13272;5;100
Protein13273;5;100
Protein13274;5;100
Protein13275;5;100
Protein13276;5;100
Protein13277;5;100
Protein13278;5;100
Protein13279;5;100
Protein1328;5;100
Protein13280;5;100
Protein13281;5;100
Protein13282;5;100
Protein13283;5;100
Protein13284;5;100
Protein13285;5;100
Protein13286;5;100
Protein13287;5;100
Protein13288;5;100
Protein13289;5;100
Protein1329;5;100
Protein13290;5;100
Protein13291;5;100
Protein13292;5;100
Protein13293;5;100
Protein13294;5;100
Protein13295;5;100
Protein13296;5;100
Protein13297;5;100
Protein13298;5;100
Protein13299;5;100
Protein133;5;100
Protein1330;5;100
Protein13300;5;100
Protein13301;5;100
Protein13302;5;100
Protein13303;5;100
Protein13304;5;100
Protein13305;5;100
Protein13306;5;100
Protein13307;5;100
Protein13308;5;100
Protein13309;5;100
Protein1331;5;100
Protein13310;5;100
Protein13311;5;100
Protein13312;5;100
Protein13313;5;100
Protein13314;5;100
Protein13315;5;100
Protein13316;5;100
Protein13317;5;100
Protein13318;5;100
Protein13319;5;100
Protein1332;5;100
Protein13320;5;100
Protein13321;5;100
Protein13322;5;100
Protein13323;5;100
Protein13324;5;100
Protein13325;5;100
Protein13326;5;100
Protein13327;5;100
Protein13328;5;100
Protein13329;5;100
Protein1333;5;100
Protein13330;5;100
Protein13331;5;100
Protein13332;5;100
Protein13333;5;100
Protein13334;5;100
Protein13335;5;100
Protein13336;5;100
Protein13337;5;100
Protein13338;5;100
Protein13339;5;100
Protein1334;5;100
Protein13340;5;100
Protein13341;5;100
Protein13342;5;100
Protein13343;5;100
Protein13344;5;100
Protein13345;5;100
Protein13346;5;100
Protein13347;5;100
Protein13348;5;100
Protein13349;5;100
Protein1335;5;100
Protein13350;5;100
Protein13351;5;100
Protein13352;5;100
Protein13353;5;100
Protein13354;5;100
Protein13355;5;100
Protein13356;5;100
Protein13357;5;100
Protein13358;5;100
Protein13359;5;100
Protein1336;5;100
Protein13360;5;100
Protein13361;5;100
Protein13362;5;100
Protein13363;5;100
Protein13364;5;100
Protein13365;5;100
Protein13366;5;100
Protein13367;5;100
Protein13368;5;100
Protein13369;5;100
Protein1337;5;100
Protein13370;5;100
Protein13371;5;100
Protein13372;5;100
Protein13373;5;100
Protein13374;5;100
Protein13375;5;100
Protein13376;5;100
Protein13377;5;100
Protein13378;5;100
Protein13379;5;100
Protein1338;5;100
Protein13380;5;100
Protein13381;5;100
Protein13382;5;100
Protein13383;5;100
Protein13384;5;100
Protein13385;5;100
Protein13386;5;100
Protein13387;5;100
Protein13388;5;100
Protein13389;5;100
Protein1339;5;100
Protein13390;5;100
Protein13391;5;100
Protein13392;5;100
Protein13393;5;100
Protein13394;5;100
Protein13395;5;100
Protein13396;5;100
Protein13397;5;100
Protein13398;5;100
Protein13399;5;100
Protein134;5;100
Protein1340;5;100
Protein13400;5;100
Protein13401;5;100
Protein13402;5;100
Protein13403;5;100
Protein13404;5;100
Protein13405;5;100
Protein13406;5;100
Protein13407;5;100
Protein13408;5;100
Protein13409;5;100
Protein1341;5;100
Protein13410;5;100
Protein13411;5;100
Protein13412;5;100
Protein13413;5;100
Protein13414;5;100
Protein13415;5;100
Protein13416;5;100
Protein13417;5;100
Protein13418;5;100
Protein13419;5;100
Protein1342;5;100
Protein13420;5;100
Protein13421;5;100
Protein13422;5;100
Protein13423;5;100
Protein13424;5;100
Protein13425;5;100
Protein13426;5;100
Protein13427;5;100
Protein13428;5;100
Protein13429;5;100
Protein1343;5;100
Protein13430;5;100
Protein13431;5;100
Protein13432;5;100
Protein13433;5;100
Protein13434;5;100
Protein13435;5;100
Protein13436;5;100
Protein13437;5;100
Protein13438;5;100
Protein13439;5;100
Protein1344;5;100
Protein13440;5;100
Protein13441;5;100
Protein13442;5;100
Protein13443;5;100
Protein13444;5;100
Protein13445;5;100
Protein13446;5;100
Protein13447;5;100
Protein13448;5;100
Protein13449;5;100
Protein1345;5;100
Protein13450;5;100
Protein13451;5;100
Protein13452;5;100
Protein13453;5;100
Protein13454;5;100
Protein13455;5;100
Protein13456;5;100
Protein13457;5;100
Protein13458;5;100
Protein13459;5;100
Protein1346;5;100
Protein13460;5;100
Protein13461;5;100
Protein13462;5;100
Protein13463;5;100
Protein13464;5;100
Protein13465;5;100
Protein13466;5;100
Protein13467;5;100
Protein13468;5;100
Protein13469;5;100
Protein1347;5;100
Protein13470;5;100
Protein13471;5;100
Protein13472;5;100
Protein13473;5;100
Protein13474;5;100
Protein13475;5;100
Protein13476;5;100
Protein13477;5;100
Protein13478;5;100
Protein13479;5;100
Protein1348;5;100
Protein13480;5;100
Protein13481;5;100
Protein13482;5;100
Protein13483;5;100
Protein13484;5;100
Protein13485;5;100
Protein13486;5;100
Protein13487;5;100
Protein13488;5;100
Protein13489;5;100
Protein1349;5;100
Protein13490;5;100
Protein13491;5;100
Protein13492;5;100
Protein13493;5;100
Protein13494;5;100
Protein13495;5;100
Protein13496;5;100
Protein13497;5;100
Protein13498;5;100
Protein13499;5;100
Protein135;5;100
Protein1350;5;100
Protein13500;5;100
Protein13501;5;100
Protein13502;5;100
Protein13503;5;100
Protein13504;5;100
Protein13505;5;100
Protein13506;5;100
Protein13507;5;100
Protein13508;5;100
Protein13509;5;100
Protein1351;5;100
Protein13510;5;100
Protein13511;5;100
Protein13512;5;100
Protein13513;5;100
Protein13514;5;100
Protein13515;5;100
Protein13516;5;100
Protein13517;5;100
Protein13518;5;100
Protein13519;5;100
Protein1352;5;100
Protein13520;5;100
Protein13521;5;100
Protein13522;5;100
Protein13523;5;100
Protein13524;5;100
Protein13525;5;100
Protein13526;5;100
Protein13527;5;100
Protein13528;5;100
Protein13529;5;100
Protein1353;5;100
Protein13530;5;100
Protein13531;5;100
Protein13532;5;100
Protein13533;5;100
Protein13534;5;100
Protein13535;5;100
Protein13536;5;100
Protein13537;5;100
Protein13538;5;100
Protein13539;5;100
Protein1354;5;100
Protein13540;5;100
Protein13541;5;100
Protein13542;5;100
Protein13543;5;100
Protein13544;5;100
Protein13545;5;100
Protein13546;5;100
Protein13547;5;100
Protein13548;5;100
Protein13549;5;100
Protein1355;5;100
Protein13550;5;100
Protein13551;5;100
Protein13552;5;100
Protein13553;5;100
Protein13554;5;100
Protein13555;5;100
Protein13556;5;100
Protein13557;5;100
Protein13558;5;100
Protein13559;5;100
Protein1356;5;100
Protein13560;5;100
Protein13561;5;100
Protein13562;5;100
Protein13563;5;100
Protein13564;5;100
Protein13565;5;100
Protein13566;5;100
Protein13567;5;100
Protein13568;5;100
Protein13569;5;100
Protein1357;5;100
Protein13570;5;100
Protein13571;5;100
Protein13572;5;100
Protein13573;5;100
Protein13574;5;100
Protein13575;5;100
Protein13576;5;100
Protein13577;5;100
Protein13578;5;100
Protein13579;5;100
Protein1358;5;100
Protein13580;5;100
Protein13581;5;100
Protein13582;5;100
Protein13583;5;100
Protein13584;5;100
Protein13585;5;100
Protein13586;5;100
Protein13587;5;100
Protein13588;5;100
Protein13589;5;100
Protein1359;5;100
Protein13590;5;100
Protein13591;5;100
Protein13592;5;100
Protein13593;5;100
Protein13594;5;100
Protein13595;5;100
Protein13596;5;100
Protein13597;5;100
Protein13598;5;100
Protein13599;5;100
Protein136;5;100
Protein1360;5;100
Protein13600;5;100
Protein13601;5;100
Protein13602;5;100
Protein13603;5;100
Protein13604;5;100
Protein13605;5;100
Protein13606;5;100
Protein13607;5;100
Protein13608;5;100
Protein13609;5;100
Protein1361;5;100
Protein13610;5;100
Protein13611;5;100
Protein13612;5;100
Protein13613;5;100
Protein13614;5;100
Protein13615;5;100
Protein13616;5;100
Protein13617;5;100
Protein13618;5;100
Protein13619;5;100
Protein1362;5;100
Protein13620;5;100
Protein13621;5;100
Protein13622;5;100
Protein13623;5;100
Protein13624;5;100
Protein13625;5;100
Protein13626;5;100
Protein13627;5;100
Protein13628;5;100
Protein13629;5;100
Protein1363;5;100
Protein13630;5;100
Protein13631;5;100
Protein13632;5;100
Protein13633;5;100
Protein13634;5;100
Protein13635;5;100
Protein13636;5;100
Protein13637;5;100
Protein13638;5;100
Protein13639;5;100
Protein1364;5;100
Protein13640;5;100
Protein13641;5;100
Protein13642;5;100
Protein13643;5;100
Protein13644;5;100
Protein13645;5;100
Protein13646;5;100
Protein13647;5;100
Protein13648;5;100
Protein13649;5;100
Protein1365;5;100
Protein13650;5;100
Protein13651;5;100
Protein13652;5;100
Protein13653;5;100
Protein13654;5;100
Protein13655;5;100
Protein13656;5;100
Protein13657;5;100
Protein13658;5;100
Protein13659;5;100
Protein1366;5;100
Protein13660;5;100
Protein13661;5;100
Protein13662;5;100
Protein13663;5;100
Protein13664;5;100
Protein13665;5;100
Protein13666;5;100
Protein13667;5;100
Protein13668;5;100
Protein13669;5;100
Protein1367;5;100
Protein13670;5;100
Protein13671;5;100
Protein13672;5;100
Protein13673;5;100
Protein13674;5;100
Protein13675;5;100
Protein13676;5;100
Protein13677;5;100
Protein13678;5;100
Protein13679;5;100
Protein1368;5;100
Protein13680;5;100
Protein13681;5;100
Protein13682;5;100
Protein13683;5;100
Protein13684;5;100
Protein13685;5;100
Protein13686;5;100
Protein13687;5;100
Protein13688;5;100
Protein13689;5;100
Protein1369;5;100
Protein13690;5;100
Protein13691;5;100
Protein13692;5;100
Protein13693;5;100
Protein13694;5;100
Protein13695;5;100
Protein13696;5;100
Protein13697;5;100
Protein13698;5;100
Protein13699;5;100
Protein137;5;100
Protein1370;5;100
Protein13700;5;100
Protein13701;5;100
Protein13702;5;100
Protein13703;5;100
Protein13704;5;100
Protein13705;5;100
Protein13706;5;100
Protein13707;5;100
Protein13708;5;100
Protein13709;5;100
Protein1371;5;100
Protein13710;5;100
Protein13711;5;100
Protein13712;5;100
Protein13713;5;100
Protein13714;5;100
Protein13715;5;100
Protein13716;5;100
Protein13717;5;100
Protein13718;5;100
Protein13719;5;100
Protein1372;5;100
Protein13720;5;100
Protein13721;5;100
Protein13722;5;100
Protein13723;5;100
Protein13724;5;100
Protein13725;5;100
Protein13726;5;100
Protein13727;5;100
Protein13728;5;100
Protein13729;5;100
Protein1373;5;100
Protein13730;5;100
Protein13731;5;100
Protein13732;5;100
Protein13733;5;100
Protein13734;5;100
Protein13735;5;100
Protein13736;5;100
Protein13737;5;100
Protein13738;5;100
Protein13739;5;100
Protein1374;5;100
Protein13740;5;100
Protein13741;5;100
Protein13742;5;100
Protein13743;5;100
Protein13744;5;100
Protein13745;5;100
Protein13746;5;100
Protein13747;5;100
Protein13748;5;100
Protein13749;5;100
Protein1375;5;100
Protein13750;5;100
Protein13751;5;100
Protein13752;5;100
Protein13753;5;100
Protein13754;5;100
Protein13755;5;100
Protein13756;5;100
Protein13757;5;100
Protein13758;5;100
Protein13759;5;100
Protein1376;5;100
Protein13760;5;100
Protein13761;5;100
Protein13762;5;100
Protein13763;5;100
Protein13764;5;100
Protein13765;5;100
Protein13766;5;100
Protein13767;5;100
Protein13768;5;100
Protein13769;5;100
Protein1377;5;100
Protein13770;5;100
Protein13771;5;100
Protein13772;5;100
Protein13773;5;100
Protein13774;5;100
Protein13775;5;100
Protein13776;5;100
Protein13777;5;100
Protein13778;5;100
Protein13779;5;100
Protein1378;5;100
Protein13780;5;100
Protein13781;5;100
Protein13782;5;100
Protein13783;5;100
Protein13784;5;100
Protein13785;5;100
Protein13786;5;100
Protein13787;5;100
Protein13788;5;100
Protein13789;5;100
Protein1379;5;100
Protein13790;5;100
Protein13791;5;100
Protein13792;5;100
Protein13793;5;100
Protein13794;5;100
Protein13795;5;100
Protein13796;5;100
Protein13797;5;100
Protein13798;5;100
Protein13799;5;100
Protein138;5;100
Protein1380;5;100
Protein13800;5;100
Protein13801;5;100
Protein13802;5;100
Protein13803;5;100
Protein13804;5;100
Protein13805;5;100
Protein13806;5;100
Protein13807;5;100
Protein13808;5;100
Protein13809;5;100
Protein1381;5;100
Protein13810;5;100
Protein13811;5;100
Protein13812;5;100
Protein13813;5;100
Protein13814;5;100
Protein13815;5;100
Protein13816;5;100
Protein13817;5;100
Protein13818;5;100
Protein13819;5;100
Protein1382;5;100
Protein13820;5;100
Protein13821;5;100
Protein13822;5;100
Protein13823;5;100
Protein13824;5;100
Protein13825;5;100
Protein13826;5;100
Protein13827;5;100
Protein13828;5;100
Protein13829;5;100
Protein1383;5;100
Protein13830;5;100
Protein13831;5;100
Protein13832;5;100
Protein13833;5;100
Protein13834;5;100
Protein13835;5;100
Protein13836;5;100
Protein13837;5;100
Protein13838;5;100
Protein13839;5;100
Protein1384;5;100
Protein13840;5;100
Protein13841;5;100
Protein13842;5;100
Protein13843;5;100
Protein13844;5;100
Protein13845;5;100
Protein13846;5;100
Protein13847;5;100
Protein13848;5;100
Protein13849;5;100
Protein1385;5;100
Protein13850;5;100
Protein13851;5;100
Protein13852;5;100
Protein13853;5;100
Protein13854;5;100
Protein13855;5;100
Protein13856;5;100
Protein13857;5;100
Protein13858;5;100
Protein13859;5;100
Protein1386;5;100
Protein13860;5;100
Protein13861;5;100
Protein13862;5;100
Protein13863;5;100
Protein13864;5;100
Protein13865;5;100
Protein13866;5;100
Protein13867;5;100
Protein13868;5;100
Protein13869;5;100
Protein1387;5;100
Protein13870;5;100
Protein13871;5;100
Protein13872;5;100
Protein13873;5;100
Protein13874;5;100
Protein13875;5;100
Protein13876;5;100
Protein13877;5;100
Protein13878;5;100
Protein13879;5;100
Protein1388;5;100
Protein13880;5;100
Protein13881;5;100
Protein13882;5;100
Protein13883;5;100
Protein13884;5;100
Protein13885;5;100
Protein13886;5;100
Protein13887;5;100
Protein13888;5;100
Protein13889;5;100
Protein1389;5;100
Protein13890;5;100
Protein13891;5;100
Protein13892;5;100
Protein13893;5;100
Protein13894;5;100
Protein13895;5;100
Protein13896;5;100
Protein13897;5;100
Protein13898;5;100
Protein13899;5;100
Protein139;5;100
Protein1390;5;100
Protein13900;5;100
Protein13901;5;100
Protein13902;5;100
Protein13903;5;100
Protein13904;5;100
Protein13905;5;100
Protein13906;5;100
Protein13907;5;100
Protein13908;5;100
Protein13909;5;100
Protein1391;5;100
Protein13910;5;100
Protein13911;5;100
Protein13912;5;100
Protein13913;5;100
Protein13914;5;100
Protein13915;5;100
Protein13916;5;100
Protein13917;5;100
Protein13918;5;100
Protein13919;5;100
Protein1392;5;100
Protein13920;5;100
Protein13921;5;100
Protein13922;5;100
Protein13923;5;100
Protein13924;5;100
Protein13925;5;100
Protein13926;5;100
Protein13927;5;100
Protein13928;5;100
Protein13929;5;100
Protein1393;5;100
Protein13930;5;100
Protein13931;5;100
Protein13932;5;100
Protein13933;5;100
Protein13934;5;100
Protein13935;5;100
Protein13936;5;100
Protein13937;5;100
Protein13938;5;100
Protein13939;5;100
Protein1394;5;100
Protein13940;5;100
Protein13941;5;100
Protein13942;5;100
Protein13943;5;100
Protein13944;5;100
Protein13945;5;100
Protein13946;5;100
Protein13947;5;100
Protein13948;5;100
Protein13949;5;100
Protein1395;5;100
Protein13950;5;100
Protein13951;5;100
Protein13952;5;100
Protein13953;5;100
Protein13954;5;100
Protein13955;5;100
Protein13956;5;100
Protein13957;5;100
Protein13958;5;100
Protein13959;5;100
Protein1396;5;100
Protein13960;5;100
Protein13961;5;100
Protein13962;5;100
Protein13963;5;100
Protein13964;5;100
Protein13965;5;100
Protein13966;5;100
Protein13967;5;100
Protein13968;5;100
Protein13969;5;100
Protein1397;5;100
Protein13970;5;100
Protein13971;5;100
Protein13972;5;100
Protein13973;5;100
Protein13974;5;100
Protein13975;5;100
Protein13976;5;100
Protein13977;5;100
Protein13978;5;100
Protein13979;5;100
Protein1398;5;100
Protein13980;5;100
Protein13981;5;100
Protein13982;5;100
Protein13983;5;100
Protein13984;5;100
Protein13985;5;100
Protein13986;5;100
Protein13987;5;100
Protein13988;5;100
Protein13989;5;100
Protein1399;5;100
Protein13990;5;100
Protein13991;5;100
Protein13992;5;100
Protein13993;5;100
Protein13994;5;100
Protein13995;5;100
Protein13996;5;100
Protein13997;5;100
Protein13998;5;100
Protein13999;5;100
Protein14;5;100
Protein140;5;100
Protein1400;5;100
Protein14000;5;100
Protein14001;5;100
Protein14002;5;100
Protein14003;5;100
Protein14004;5;100
Protein14005;5;100
Protein14006;5;100
Protein14007;5;100
Protein14008;5;100
Protein14009;5;100
Protein1401;5;100
Protein14010;5;100
Protein14011;5;100
Protein14012;5;100
Protein14013;5;100
Protein14014;5;100
Protein14015;5;100
Protein14016;5;100
Protein14017;5;100
Protein14018;5;100
Protein14019;5;100
Protein1402;5;100
Protein14020;5;100
Protein14021;5;100
Protein14022;5;100
Protein14023;5;100
Protein14024;5;100
Protein14025;5;100
Protein14026;5;100
Protein14027;5;100
Protein14028;5;100
Protein14029;5;100
Protein1403;5;100
Protein14030;5;100
Protein14031;5;100
Protein14032;5;100
Protein14033;5;100
Protein14034;5;100
Protein14035;5;100
Protein14036;5;100
Protein14037;5;100
Protein14038;5;100
Protein14039;5;100
Protein1404;5;100
Protein14040;5;100
Protein14041;5;100
Protein14042;5;100
Protein14043;5;100
Protein14044;5;100
Protein14045;5;100
Protein14046;5;100
Protein14047;5;100
Protein14048;5;100
Protein14049;5;100
Protein1405;5;100
Protein14050;5;100
Protein14051;5;100
Protein14052;5;100
Protein14053;5;100
Protein14054;5;100
Protein14055;5;100
Protein14056;5;100
Protein14057;5;100
Protein14058;5;100
Protein14059;5;100
Protein1406;5;100
Protein14060;5;100
Protein14061;5;100
Protein14062;5;100
Protein14063;5;100
Protein14064;5;100
Protein14065;5;100
Protein14066;5;100
Protein14067;5;100
Protein14068;5;100
Protein14069;5;100
Protein1407;5;100
Protein14070;5;100
Protein14071;5;100
Protein14072;5;100
Protein14073;5;100
Protein14074;5;100
Protein14075;5;100
Protein14076;5;100
Protein14077;5;100
Protein14078;5;100
Protein14079;5;100
Protein1408;5;100
Protein14080;5;100
Protein14081;5;100
Protein14082;5;100
Protein14083;5;100
Protein14084;5;100
Protein14085;5;100
Protein14086;5;100
Protein14087;5;100
Protein14088;5;100
Protein14089;5;100
Protein1409;5;100
Protein14090;5;100
Protein14091;5;100
Protein14092;5;100
Protein14093;5;100
Protein14094;5;100
Protein14095;5;100
Protein14096;5;100
Protein14097;5;100
Protein14098;5;100
Protein14099;5;100
Protein141;5;100
Protein1410;5;100
Protein14100;5;100
Protein14101;5;100
Protein14102;5;100
Protein14103;5;100
Protein14104;5;100
Protein14105;5;100
Protein14106;5;100
Protein14107;5;100
Protein14108;5;100
Protein14109;5;100
Protein1411;5;100
Protein14110;5;100
Protein14111;5;100
Protein14112;5;100
Protein14113;5;100
Protein14114;5;100
Protein14115;5;100
Protein14116;5;100
Protein14117;5;100
Protein14118;5;100
Protein14119;5;100
Protein1412;5;100
Protein14120;5;100
Protein14121;5;100
Protein14122;5;100
Protein14123;5;100
Protein14124;5;100
Protein14125;5;100
Protein14126;5;100
Protein14127;5;100
Protein14128;5;100
Protein14129;5;100
Protein1413;5;100
